customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15951,9,2,"708,22",5,2,3,523,Potential Loyalists
15952,34,4,"781,91",4,3,3,433,Loyal
15953,15,8,"1657,28",5,4,4,544,Champions
15955,24,14,"4416,26",4,5,5,455,Champions
15957,32,1,"428,89",4,1,2,412,Potential Loyalists
15958,74,1,"104,35",3,1,1,311,Mass Customers
15963,20,2,"470,76",4,2,2,422,Potential Loyalists
15965,17,4,"808,87",4,3,3,433,Loyal
15967,23,2,"397,68",4,2,2,422,Potential Loyalists
15969,3,3,"666,1",5,3,3,533,Loyal
15970,304,1,"314,1",1,1,2,112,Nearly Lost
15971,18,11,"3218,85",4,5,5,455,Champions
15973,367,1,"307,82",1,1,2,112,Nearly Lost
15974,39,7,"3442,15",3,4,5,345,At Risk
15975,84,1,"371,01",2,1,2,212,Nearly Lost
15976,165,2,"427,64",2,2,2,222,At Risk
15977,17,2,"914,33",4,2,3,423,Potential Loyalists
15978,77,1,"1098,78",2,1,4,214,Nearly Lost
15980,89,3,"2295,18",2,3,4,234,At Risk
15981,25,8,"3408,48",4,4,5,445,Champions
15983,22,4,"1465,12",4,3,4,434,Loyal
15984,3,10,"2567,03",5,5,5,555,Champions
15985,123,2,"1037,42",2,2,4,224,At Risk
15986,30,1,"168,12",4,1,1,411,Mass Customers
15987,12,6,"1079,43",5,4,4,544,Champions
15988,19,1,"152,78",4,1,1,411,Mass Customers
15990,44,2,"792,11",3,2,3,323,At Risk
15992,4,1,"41,99",5,1,1,511,Mass Customers
15993,9,7,"2768,97",5,4,5,545,Champions
15994,55,1,"414,27",3,1,2,312,Mass Customers
15996,88,6,"1032,58",2,4,4,244,At Risk
15998,37,5,"3080,22",3,4,5,345,At Risk
16003,30,5,"2235,37",4,4,4,444,Champions
16005,12,4,"578,71",5,3,3,533,Loyal
16006,211,1,"101,4",1,1,1,111,Nearly Lost
16007,48,4,"1693,81",3,3,4,334,At Risk
16008,24,3,"478,78",4,3,2,432,Mass Customers
16009,22,4,"972,11",4,3,3,433,Loyal
16010,246,3,"392,4",1,3,2,132,Sleeping
16011,8,16,"3352,96",5,5,5,555,Champions
16012,35,3,"1415,29",4,3,4,434,Loyal
16013,4,32,"16100,62",5,5,5,555,Champions
16014,38,3,"646,83",3,3,3,333,At Risk
16015,4,3,"617,98",5,3,3,533,Loyal
16016,3,8,"1465,51",5,4,4,544,Champions
16017,47,1,"211,88",3,1,1,311,Mass Customers
16018,39,2,"408,9",3,2,2,322,At Risk
16019,47,9,"3786,24",3,4,5,345,At Risk
16020,17,3,"851,01",4,3,3,433,Loyal
16022,260,1,"602,63",1,1,3,113,Nearly Lost
16023,46,3,"719,81",3,3,3,333,At Risk
16024,12,1,"245,75",5,1,1,511,Mass Customers
16025,30,1,"439,66",4,1,2,412,Potential Loyalists
16026,43,1,"236,09",3,1,1,311,Mass Customers
16027,137,4,"215,22",2,3,1,231,Nearly Lost
16029,39,50,"22868,19",3,5,5,355,At Risk
16030,310,1,"331,24",1,1,2,112,Nearly Lost
16031,92,2,"547,9",2,2,2,222,At Risk
16033,6,20,"8778,82",5,5,5,555,Champions
16034,196,3,"437,7",1,3,2,132,Sleeping
16036,87,2,"728,68",2,2,3,223,At Risk
16037,270,3,"855,02",1,3,3,133,Sleeping
16038,8,3,"471,78",5,3,2,532,Mass Customers
16040,65,3,"1313,55",3,3,4,334,At Risk
16041,141,2,"1487,0",2,2,4,224,At Risk
16042,22,5,"1177,47",4,4,4,444,Champions
16043,38,4,"773,99",3,3,3,333,At Risk
16045,120,4,"1340,7",2,3,4,234,At Risk
16048,373,2,"256,44",1,2,2,122,Sleeping
16049,40,3,"1074,81",3,3,4,334,At Risk
16050,174,1,"129,26",2,1,1,211,Nearly Lost
16052,54,1,"362,06",3,1,2,312,Mass Customers
16053,33,2,"1252,75",4,2,4,424,Potential Loyalists
16054,145,1,"783,9",2,1,3,213,Nearly Lost
16055,221,1,"134,8",1,1,1,111,Nearly Lost
16056,45,1,"650,75",3,1,3,313,Nearly Lost
16057,16,7,"2263,12",4,4,4,444,Champions
16059,66,6,"1453,16",3,4,4,344,At Risk
16062,10,4,"1153,62",5,3,4,534,Loyal
16063,260,1,"335,32",1,1,2,112,Nearly Lost
16065,365,1,"367,14",1,1,2,112,Nearly Lost
16066,17,5,"1417,36",4,4,4,444,Champions
16070,22,2,"852,15",4,2,3,423,Potential Loyalists
16071,45,1,"326,24",3,1,2,312,Mass Customers
16072,288,1,"584,32",1,1,3,113,Nearly Lost
16073,297,1,"122,4",1,1,1,111,Nearly Lost
16076,3,10,"2234,73",5,5,4,554,Champions
16078,284,1,"79,2",1,1,1,111,Nearly Lost
16079,17,3,"893,6",4,3,3,433,Loyal
16080,82,2,"217,16",2,2,1,221,Nearly Lost
16081,56,5,"2799,42",3,4,5,345,At Risk
16083,101,2,"1317,62",2,2,4,224,At Risk
16084,299,1,"436,18",1,1,2,112,Nearly Lost
16085,23,5,"981,51",4,4,3,443,Loyal
16086,59,5,"1121,39",3,4,4,344,At Risk
16091,155,2,"315,06",2,2,2,222,At Risk
16092,115,3,"817,86",2,3,3,233,At Risk
16093,107,1,"17,0",2,1,1,211,Nearly Lost
16094,12,4,"1078,23",5,3,4,534,Loyal
16096,264,1,"195,62",1,1,1,111,Nearly Lost
16097,240,1,"185,05",1,1,1,111,Nearly Lost
16098,88,7,"2005,63",2,4,4,244,At Risk
16099,50,3,"731,9",3,3,3,333,At Risk
16101,71,1,"1290,7",3,1,4,314,Nearly Lost
16102,42,3,"1842,14",3,3,4,334,At Risk
16103,7,6,"1429,64",5,4,4,544,Champions
16104,62,1,"298,21",3,1,2,312,Mass Customers
16105,249,1,"336,96",1,1,2,112,Nearly Lost
16106,66,1,"108,38",3,1,1,311,Mass Customers
16107,18,7,"2774,56",4,4,5,445,Champions
16108,85,1,"842,5",2,1,3,213,Nearly Lost
16109,219,2,"551,4",1,2,3,123,Sleeping
16110,45,3,"1320,95",3,3,4,334,At Risk
16112,143,4,"143,9",2,3,1,231,Nearly Lost
16113,183,1,"161,38",1,1,1,111,Nearly Lost
16114,171,1,"135,75",2,1,1,211,Nearly Lost
16115,10,8,"1660,88",5,4,4,544,Champions
16116,212,1,"612,78",1,1,3,113,Nearly Lost
16117,190,1,"232,21",1,1,1,111,Nearly Lost
16119,8,2,"423,36",5,2,2,522,Potential Loyalists
16120,59,4,"1309,14",3,3,4,334,At Risk
16121,57,2,"854,66",3,2,3,323,At Risk
16122,73,4,"559,62",3,3,3,333,At Risk
16123,52,1,"307,78",3,1,2,312,Mass Customers
16124,317,1,"249,0",1,1,1,111,Nearly Lost
16125,367,1,"289,35",1,1,2,112,Nearly Lost
16126,29,4,"6287,77",4,3,5,435,Loyal
16127,39,1,"656,25",3,1,3,313,Nearly Lost
16128,18,5,"1880,22",4,4,4,444,Champions
16131,52,6,"3506,54",3,4,5,345,At Risk
16133,4,33,"12098,64",5,5,5,555,Champions
16134,22,2,"618,09",4,2,3,423,Potential Loyalists
16135,263,1,"517,55",1,1,2,112,Nearly Lost
16136,60,3,"709,38",3,3,3,333,At Risk
16139,19,3,"635,41",4,3,3,433,Loyal
16140,66,2,"542,3",3,2,2,322,At Risk
16141,88,1,"620,4",2,1,3,213,Nearly Lost
16142,250,1,"535,34",1,1,2,112,Nearly Lost
16143,3,6,"2174,94",5,4,4,544,Champions
16144,247,1,"175,2",1,1,1,111,Nearly Lost
16145,9,11,"3799,49",5,5,5,555,Champions
16146,157,3,"734,13",2,3,3,233,At Risk
16147,134,1,"375,0",2,1,2,212,Nearly Lost
16148,296,1,"76,32",1,1,1,111,Nearly Lost
16149,5,2,"280,52",5,2,2,522,Potential Loyalists
16150,43,5,"2053,02",3,4,4,344,At Risk
16152,269,1,"1829,04",1,1,4,114,Nearly Lost
16153,50,5,"1824,23",3,4,4,344,At Risk
16156,9,9,"3092,04",5,4,5,545,Champions
16157,16,3,"656,69",4,3,3,433,Loyal
16159,282,1,"348,2",1,1,2,112,Nearly Lost
16160,65,2,"732,96",3,2,3,323,At Risk
16161,2,19,"5533,67",5,5,5,555,Champions
16162,252,1,"37,4",1,1,1,111,Nearly Lost
16163,232,2,"856,6",1,2,3,123,Sleeping
16164,17,3,"822,48",4,3,3,433,Loyal
16168,11,26,"3277,84",5,5,5,555,Champions
16169,8,4,"1822,97",5,3,4,534,Loyal
16170,51,6,"1885,05",3,4,4,344,At Risk
16171,59,1,"73,2",3,1,1,311,Mass Customers
16172,95,5,"1140,21",2,4,4,244,At Risk
16173,16,6,"1418,32",4,4,4,444,Champions
16174,126,3,"551,95",2,3,3,233,At Risk
16175,94,4,"1037,59",2,3,4,234,At Risk
16177,50,1,"331,95",3,1,2,312,Mass Customers
16178,138,1,"197,9",2,1,1,211,Nearly Lost
16179,61,1,"215,83",3,1,1,311,Mass Customers
16180,100,8,"10254,18",2,4,5,245,At Risk
16181,73,1,"305,54",3,1,2,312,Mass Customers
16182,72,4,"1538,65",3,3,4,334,At Risk
16183,67,1,"338,71",3,1,2,312,Mass Customers
16184,64,6,"1158,79",3,4,4,344,At Risk
16185,17,2,"529,41",4,2,2,422,Potential Loyalists
16186,23,12,"4006,94",4,5,5,455,Champions
16187,32,15,"6911,44",4,5,5,455,Champions
16188,45,4,"981,86",3,3,3,333,At Risk
16189,16,2,"215,48",4,2,1,421,Mass Customers
16190,40,1,"215,08",3,1,1,311,Mass Customers
16191,3,12,"4609,32",5,5,5,555,Champions
16193,237,1,"314,45",1,1,2,112,Nearly Lost
16198,75,1,"400,68",3,1,2,312,Mass Customers
16200,4,2,"1068,87",5,2,4,524,Potential Loyalists
16201,3,4,"1863,47",5,3,4,534,Loyal
16202,361,1,"365,27",1,1,2,112,Nearly Lost
16203,59,4,"592,9",3,3,3,333,At Risk
16204,23,1,"384,18",4,1,2,412,Potential Loyalists
16205,31,4,"751,03",4,3,3,433,Loyal
16206,55,4,"537,06",3,3,2,332,At Risk
16207,25,1,"394,38",4,1,2,412,Potential Loyalists
16208,45,2,"664,26",3,2,3,323,At Risk
16209,89,5,"903,98",2,4,3,243,At Risk
16210,2,17,"5696,38",5,5,5,555,Champions
16211,89,1,"547,02",2,1,2,212,Nearly Lost
16212,19,2,"690,34",4,2,3,423,Potential Loyalists
16213,79,1,"159,0",2,1,1,211,Nearly Lost
16214,171,3,"1062,75",2,3,4,234,At Risk
16215,81,1,"242,35",2,1,1,211,Nearly Lost
16216,267,1,"749,93",1,1,3,113,Nearly Lost
16217,235,2,"304,25",1,2,2,122,Sleeping
16218,30,7,"3084,68",4,4,5,445,Champions
16221,37,3,"860,86",3,3,3,333,At Risk
16222,318,1,"773,55",1,1,3,113,Nearly Lost
16224,57,4,"1295,3",3,3,4,334,At Risk
16225,45,5,"1096,32",3,4,4,344,At Risk
16226,203,3,"255,12",1,3,2,132,Sleeping
16227,225,1,"314,22",1,1,2,112,Nearly Lost
16229,87,2,"1010,6",2,2,4,224,At Risk
16230,190,2,"542,03",1,2,2,122,Sleeping
16232,44,4,"990,88",3,3,3,333,At Risk
16233,71,3,"536,68",3,3,2,332,At Risk
16235,41,5,"867,31",3,4,3,343,At Risk
16236,78,1,"432,2",2,1,2,212,Nearly Lost
16239,57,2,"414,2",3,2,2,322,At Risk
16240,24,2,"3428,8",4,2,5,425,Potential Loyalists
16241,10,13,"2590,31",5,5,5,555,Champions
16242,8,7,"3579,86",5,4,5,545,Champions
16243,34,2,"409,1",4,2,2,422,Potential Loyalists
16244,212,2,"1522,75",1,2,4,124,Sleeping
16245,24,3,"1413,66",4,3,4,434,Loyal
16247,170,1,"114,56",2,1,1,211,Nearly Lost
16248,62,1,"152,94",3,1,1,311,Mass Customers
16249,53,5,"1800,07",3,4,4,344,At Risk
16250,261,2,"389,44",1,2,2,122,Sleeping
16253,67,2,"3683,86",3,2,5,325,At Risk
16255,17,8,"2619,91",4,4,5,445,Champions
16256,267,1,"752,43",1,1,3,113,Nearly Lost
16257,177,1,"21,95",2,1,1,211,Nearly Lost
16258,45,5,"4800,31",3,4,5,345,At Risk
16260,51,1,"1035,45",3,1,4,314,Nearly Lost
16261,17,4,"728,54",4,3,3,433,Loyal
16265,9,9,"5347,0",5,4,5,545,Champions
16266,74,7,"861,89",3,4,3,343,At Risk
16268,71,2,"617,65",3,2,3,323,At Risk
16270,353,1,"1141,24",1,1,4,114,Nearly Lost
16271,16,4,"1389,64",4,3,4,434,Loyal
16272,117,1,"411,7",2,1,2,212,Nearly Lost
16274,373,1,"331,55",1,1,2,112,Nearly Lost
16275,197,1,"559,87",1,1,3,113,Nearly Lost
16276,177,1,"277,8",2,1,2,212,Nearly Lost
16278,100,1,"346,38",2,1,2,212,Nearly Lost
16279,21,3,"1502,78",4,3,4,434,Loyal
16281,72,1,"1756,78",3,1,4,314,Nearly Lost
16282,340,1,"168,3",1,1,1,111,Nearly Lost
16283,6,5,"1564,31",5,4,4,544,Champions
16284,31,2,"812,68",4,2,3,423,Potential Loyalists
16287,170,1,"125,22",2,1,1,211,Nearly Lost
16292,122,1,"302,25",2,1,2,212,Nearly Lost
16293,22,10,"2248,99",4,5,4,454,Champions
16295,10,4,"1328,55",5,3,4,534,Loyal
16297,269,1,"301,9",1,1,2,112,Nearly Lost
16298,23,3,"598,2",4,3,3,433,Loyal
16302,127,1,"233,22",2,1,1,211,Nearly Lost
16303,26,3,"5360,63",4,3,5,435,Loyal
16305,139,1,"361,22",2,1,2,212,Nearly Lost
16306,214,6,"632,27",1,4,3,143,Sleeping
16309,106,2,"706,57",2,2,3,223,At Risk
16311,18,2,"616,26",4,2,3,423,Potential Loyalists
16313,3,2,"274,15",5,2,2,522,Potential Loyalists
16315,331,1,"226,37",1,1,1,111,Nearly Lost
16316,64,8,"2438,91",3,4,4,344,At Risk
16317,120,3,"1341,65",2,3,4,234,At Risk
16318,35,1,"328,15",4,1,2,412,Potential Loyalists
16319,218,1,"404,4",1,1,2,112,Nearly Lost
16320,172,2,"1038,46",2,2,4,224,At Risk
16321,72,5,"373,65",3,4,2,342,At Risk
16322,1,2,"326,75",5,2,2,522,Potential Loyalists
16323,196,1,"207,5",1,1,1,111,Nearly Lost
16324,128,3,"408,59",2,3,2,232,At Risk
16325,47,3,"594,24",3,3,3,333,At Risk
16326,6,14,"3039,22",5,5,5,555,Champions
16327,14,6,"3789,67",5,4,5,545,Champions
16330,18,3,"251,91",4,3,2,432,Mass Customers
16332,28,7,"1582,8",4,4,4,444,Champions
16333,192,1,"177,6",1,1,1,111,Nearly Lost
16337,37,1,"151,05",3,1,1,311,Mass Customers
16338,157,1,"214,8",2,1,1,211,Nearly Lost
16339,284,1,"94,05",1,1,1,111,Nearly Lost
16340,107,1,"534,31",2,1,2,212,Nearly Lost
16341,25,4,"1971,87",4,3,4,434,Loyal
16342,75,4,"322,41",3,3,2,332,At Risk
16343,16,2,"328,58",4,2,2,422,Potential Loyalists
16344,158,1,"101,1",2,1,1,211,Nearly Lost
16345,44,1,"565,46",3,1,3,313,Nearly Lost
16347,11,2,"847,45",5,2,3,523,Potential Loyalists
16348,32,7,"1413,31",4,4,4,444,Champions
16349,291,1,"53,5",1,1,1,111,Nearly Lost
16350,21,4,"1116,47",4,3,4,434,Loyal
16351,333,1,"153,9",1,1,1,111,Nearly Lost
16352,18,2,"494,44",4,2,2,422,Potential Loyalists
16353,4,23,"6675,71",5,5,5,555,Champions
16354,63,2,"395,8",3,2,2,322,At Risk
16356,198,3,"211,77",1,3,1,131,Nearly Lost
16357,33,3,"658,88",4,3,3,433,Loyal
16358,1,4,"2027,5",5,3,4,534,Loyal
16359,7,8,"1121,96",5,4,4,544,Champions
16360,5,6,"3450,41",5,4,5,545,Champions
16361,10,4,"891,21",5,3,3,533,Loyal
16362,32,5,"709,99",4,4,3,443,Loyal
16363,53,1,"109,36",3,1,1,311,Mass Customers
16364,12,2,"705,79",5,2,3,523,Potential Loyalists
16365,18,9,"1540,42",4,4,4,444,Champions
16366,19,1,"327,3",4,1,2,412,Potential Loyalists
16367,37,2,"795,87",3,2,3,323,At Risk
16368,2,2,"479,91",5,2,2,522,Potential Loyalists
16369,18,3,"1543,33",4,3,4,434,Loyal
16370,82,4,"1301,91",2,3,4,234,At Risk
16372,33,2,"355,73",4,2,2,422,Potential Loyalists
16374,66,2,"458,78",3,2,2,322,At Risk
16376,9,2,"974,96",5,2,3,523,Potential Loyalists
16377,267,1,"106,2",1,1,1,111,Nearly Lost
16378,247,3,"362,95",1,3,2,132,Sleeping
16379,4,4,"2157,4",5,3,4,534,Loyal
16380,61,1,"714,99",3,1,3,313,Nearly Lost
16383,75,2,"643,76",3,2,3,323,At Risk
16384,90,2,"584,5",2,2,3,223,At Risk
16385,60,3,"554,86",3,3,3,333,At Risk
16386,29,2,"302,45",4,2,2,422,Potential Loyalists
16387,323,1,"94,36",1,1,1,111,Nearly Lost
16389,53,4,"1324,47",3,3,4,334,At Risk
16392,270,1,"217,89",1,1,1,111,Nearly Lost
16393,2,13,"3040,96",5,5,5,555,Champions
16394,57,5,"1383,98",3,4,4,344,At Risk
16395,61,5,"1480,46",3,4,4,344,At Risk
16398,154,2,"1705,8",2,2,4,224,At Risk
16399,19,2,"406,22",4,2,2,422,Potential Loyalists
16400,95,1,"303,93",2,1,2,212,Nearly Lost
16401,1,12,"3522,32",5,5,5,555,Champions
16402,265,2,"293,45",1,2,2,122,Sleeping
16403,312,1,"177,5",1,1,1,111,Nearly Lost
16404,70,1,"443,05",3,1,2,312,Mass Customers
16405,302,2,"74,85",1,2,1,121,Nearly Lost
16406,19,1,"154,05",4,1,1,411,Mass Customers
16407,13,10,"2079,68",5,5,4,554,Champions
16409,36,5,"2022,98",3,4,4,344,At Risk
16411,19,2,"211,7",4,2,1,421,Mass Customers
16412,54,1,"135,99",3,1,1,311,Mass Customers
16413,57,1,"262,2",3,1,2,312,Mass Customers
16414,22,2,"126,25",4,2,1,421,Mass Customers
16415,44,1,"200,27",3,1,1,311,Mass Customers
16416,27,3,"1051,4",4,3,4,434,Loyal
16418,45,3,"631,12",3,3,3,333,At Risk
16419,113,6,"958,71",2,4,3,243,At Risk
16422,17,50,"23008,12",4,5,5,455,Champions
16423,25,1,"346,12",4,1,2,412,Potential Loyalists
16424,191,1,"133,56",1,1,1,111,Nearly Lost
16425,302,1,"302,7",1,1,2,112,Nearly Lost
16426,2,10,"1863,76",5,5,4,554,Champions
16427,263,2,"241,06",1,2,1,121,Nearly Lost
16429,106,1,"284,55",2,1,2,212,Nearly Lost
16430,57,1,"300,85",3,1,2,312,Mass Customers
16431,213,3,"623,28",1,3,3,133,Sleeping
16432,64,1,"143,4",3,1,1,311,Mass Customers
16433,28,1,"184,26",4,1,1,411,Mass Customers
16434,29,7,"1511,8",4,4,4,444,Champions
16438,6,5,"798,35",5,4,3,543,Loyal
16440,8,5,"3640,67",5,4,5,545,Champions
16441,67,2,"381,2",3,2,2,322,At Risk
16442,2,3,"609,3",5,3,3,533,Loyal
16444,46,4,"654,67",3,3,3,333,At Risk
16445,34,1,"230,51",4,1,1,411,Mass Customers
16446,206,1,"2,9",1,1,1,111,Nearly Lost
16447,136,1,"255,91",2,1,2,212,Nearly Lost
16448,198,1,"182,99",1,1,1,111,Nearly Lost
16449,198,2,"707,69",1,2,3,123,Sleeping
16450,150,1,"311,92",2,1,2,212,Nearly Lost
16451,88,1,"266,97",2,1,2,212,Nearly Lost
16454,64,1,"5,9",3,1,1,311,Mass Customers
16455,64,7,"1841,18",3,4,4,344,At Risk
16456,99,5,"2158,18",2,4,4,244,At Risk
16457,218,1,"208,36",1,1,1,111,Nearly Lost
16458,3,18,"3482,74",5,5,5,555,Champions
16460,28,3,"803,55",4,3,3,433,Loyal
16461,178,1,"142,92",2,1,1,211,Nearly Lost
16462,74,3,"136,0",3,3,1,331,Mass Customers
16463,21,4,"1417,6",4,3,4,434,Loyal
16464,20,3,"1298,66",4,3,4,434,Loyal
16466,34,7,"1595,96",4,4,4,444,Champions
16468,74,1,"74,9",3,1,1,311,Mass Customers
16469,24,4,"625,42",4,3,3,433,Loyal
16470,52,4,"752,77",3,3,3,333,At Risk
16471,275,1,"223,95",1,1,1,111,Nearly Lost
16473,165,3,"316,11",2,3,2,232,At Risk
16474,7,7,"1810,49",5,4,4,544,Champions
16475,88,4,"544,3",2,3,2,232,At Risk
16477,64,7,"2494,46",3,4,4,344,At Risk
16478,25,3,"331,0",4,3,2,432,Mass Customers
16479,10,2,"300,83",5,2,2,522,Potential Loyalists
16480,76,1,"769,29",2,1,3,213,Nearly Lost
16482,16,1,"220,62",4,1,1,411,Mass Customers
16483,192,1,"139,35",1,1,1,111,Nearly Lost
16484,174,2,"404,3",2,2,2,222,At Risk
16485,77,1,"363,65",2,1,2,212,Nearly Lost
16488,33,3,"486,0",4,3,2,432,Mass Customers
16491,47,1,"731,5",3,1,3,313,Nearly Lost
16493,80,4,"1351,63",2,3,4,234,At Risk
16494,297,1,"826,53",1,1,3,113,Nearly Lost
16495,3,3,"648,26",5,3,3,533,Loyal
16496,9,3,"1599,52",5,3,4,534,Loyal
16497,50,6,"2965,69",3,4,5,345,At Risk
16498,161,2,"100,97",2,2,1,221,Nearly Lost
16499,360,2,"365,45",1,2,2,122,Sleeping
16500,5,5,"235,86",5,4,1,541,Mass Customers
16503,107,4,"1431,93",2,3,4,234,At Risk
16504,25,1,"465,88",4,1,2,412,Potential Loyalists
16506,20,2,"90,3",4,2,1,421,Mass Customers
16509,297,1,"363,7",1,1,2,112,Nearly Lost
16510,372,1,"248,1",1,1,1,111,Nearly Lost
16511,22,3,"916,33",4,3,3,433,Loyal
16513,5,4,"874,59",5,3,3,533,Loyal
16515,52,5,"1537,74",3,4,4,344,At Risk
16516,30,1,"101,7",4,1,1,411,Mass Customers
16517,277,1,"162,7",1,1,1,111,Nearly Lost
16518,61,2,"484,32",3,2,2,322,At Risk
16519,25,2,"212,98",4,2,1,421,Mass Customers
16520,186,3,"1046,57",1,3,4,134,Sleeping
16523,2,21,"9418,47",5,5,5,555,Champions
16525,2,26,"10429,45",5,5,5,555,Champions
16526,172,1,"290,36",2,1,2,212,Nearly Lost
16527,81,1,"228,06",2,1,1,211,Nearly Lost
16528,4,1,"244,41",5,1,1,511,Mass Customers
16529,190,1,"455,25",1,1,2,112,Nearly Lost
16531,22,7,"1239,79",4,4,4,444,Champions
16533,19,3,"1082,81",4,3,4,434,Loyal
16535,5,1,"593,75",5,1,3,513,Potential Loyalists
16536,110,1,"548,12",2,1,2,212,Nearly Lost
16539,3,4,"1388,81",5,3,4,534,Loyal
16542,54,1,"119,62",3,1,1,311,Mass Customers
16545,165,1,"339,3",2,1,2,212,Nearly Lost
16546,291,2,"787,15",1,2,3,123,Sleeping
16549,10,10,"4034,3",5,5,5,555,Champions
16550,109,5,"2276,29",2,4,4,244,At Risk
16551,96,3,"737,8",2,3,3,233,At Risk
16552,243,2,"379,73",1,2,2,122,Sleeping
16553,163,12,"4554,26",2,5,5,255,At Risk
16554,42,3,"837,1",3,3,3,333,At Risk
16555,35,2,"285,89",4,2,2,422,Potential Loyalists
16556,67,7,"3313,79",3,4,5,345,At Risk
16557,24,2,"281,85",4,2,2,422,Potential Loyalists
16558,1,20,"8086,49",5,5,5,555,Champions
16560,27,2,"841,41",4,2,3,423,Potential Loyalists
16561,6,2,"511,12",5,2,2,522,Potential Loyalists
16563,54,1,"845,74",3,1,3,313,Nearly Lost
16565,364,1,"173,7",1,1,1,111,Nearly Lost
16566,15,5,"614,66",5,4,3,543,Loyal
16567,194,2,"704,56",1,2,3,123,Sleeping
16569,3,1,"124,2",5,1,1,511,Mass Customers
16570,15,10,"3738,4",5,5,5,555,Champions
16571,27,3,"1418,81",4,3,4,434,Loyal
16572,127,3,"1009,6",2,3,4,234,At Risk
16573,85,2,"663,61",2,2,3,223,At Risk
16574,71,1,"451,44",3,1,2,312,Mass Customers
16581,183,1,"105,84",1,1,1,111,Nearly Lost
16582,113,1,"313,62",2,1,2,212,Nearly Lost
16583,374,1,"233,45",1,1,1,111,Nearly Lost
16584,80,2,"831,08",2,2,3,223,At Risk
16586,249,1,"463,95",1,1,2,112,Nearly Lost
16587,232,1,"225,15",1,1,1,111,Nearly Lost
16589,71,3,"459,24",3,3,2,332,At Risk
16591,69,1,"213,5",3,1,1,311,Mass Customers
16592,4,16,"4063,28",5,5,5,555,Champions
16593,51,3,"330,03",3,3,2,332,At Risk
16594,75,1,"181,09",3,1,1,311,Mass Customers
16595,61,1,"359,26",3,1,2,312,Mass Customers
16596,16,2,"250,15",4,2,2,422,Potential Loyalists
16597,4,1,"69,52",5,1,1,511,Mass Customers
16598,286,1,"145,05",1,1,1,111,Nearly Lost
16600,4,6,"813,52",5,4,3,543,Loyal
16601,41,1,"241,53",3,1,1,311,Mass Customers
16602,36,1,"528,08",3,1,2,312,Mass Customers
16603,75,2,"478,47",3,2,2,322,At Risk
16607,18,13,"2781,43",4,5,5,455,Champions
16609,15,7,"5493,46",5,4,5,545,Champions
16610,219,1,"75,66",1,1,1,111,Nearly Lost
16611,186,1,"129,49",1,1,1,111,Nearly Lost
16612,33,4,"1187,66",4,3,4,434,Loyal
16613,70,1,"618,59",3,1,3,313,Nearly Lost
16614,183,1,"506,19",1,1,2,112,Nearly Lost
16616,15,2,"500,42",5,2,2,522,Potential Loyalists
16617,236,1,"151,85",1,1,1,111,Nearly Lost
16618,31,5,"2647,59",4,4,5,445,Champions
16619,264,1,"226,21",1,1,1,111,Nearly Lost
16620,4,2,"178,96",5,2,1,521,Mass Customers
16621,52,4,"813,48",3,3,3,333,At Risk
16623,246,1,"129,45",1,1,1,111,Nearly Lost
16624,81,2,"810,57",2,2,3,223,At Risk
16625,275,1,"333,08",1,1,2,112,Nearly Lost
16626,1,17,"3937,9",5,5,5,555,Champions
16627,79,1,"322,8",2,1,2,212,Nearly Lost
16628,30,5,"2188,05",4,4,4,444,Champions
16629,74,2,"404,63",3,2,2,322,At Risk
16633,17,6,"2883,1",4,4,5,445,Champions
16634,223,2,"217,9",1,2,1,121,Nearly Lost
16637,32,4,"1154,47",4,3,4,434,Loyal
16638,23,10,"1680,72",4,5,4,454,Champions
16639,31,3,"1257,51",4,3,4,434,Loyal
16641,106,1,"231,1",2,1,1,211,Nearly Lost
16642,5,2,"688,33",5,2,3,523,Potential Loyalists
16643,246,1,"487,51",1,1,2,112,Nearly Lost
16644,178,2,"833,78",2,2,3,223,At Risk
16647,170,2,"214,06",2,2,1,221,Nearly Lost
16648,43,1,"290,66",3,1,2,312,Mass Customers
16650,72,1,"518,42",3,1,2,312,Mass Customers
16652,59,7,"6258,45",3,4,5,345,At Risk
16653,16,2,"1212,66",4,2,4,424,Potential Loyalists
16654,141,4,"601,27",2,3,3,233,At Risk
16655,18,6,"3789,52",4,4,5,445,Champions
16656,22,15,"3125,0",4,5,5,455,Champions
16657,10,4,"874,43",5,3,3,533,Loyal
16658,368,1,"123,24",1,1,1,111,Nearly Lost
16659,189,1,"39,12",1,1,1,111,Nearly Lost
16660,16,3,"810,45",4,3,3,433,Loyal
16665,362,1,"135,4",1,1,1,111,Nearly Lost
16666,19,1,"118,98",4,1,1,411,Mass Customers
16667,68,2,"567,18",3,2,3,323,At Risk
16668,15,6,"306,72",5,4,2,542,Mass Customers
16669,24,2,"1340,48",4,2,4,424,Potential Loyalists
16670,17,11,"4095,9",4,5,5,455,Champions
16671,36,2,"418,35",3,2,2,322,At Risk
16672,2,20,"7780,94",5,5,5,555,Champions
16674,55,2,"304,24",3,2,2,322,At Risk
16676,34,4,"1592,12",4,3,4,434,Loyal
16678,3,12,"3109,99",5,5,5,555,Champions
16679,366,1,"129,75",1,1,1,111,Nearly Lost
16680,43,1,"183,7",3,1,1,311,Mass Customers
